Practitioner_ID,prac_name,prac_license_number,prac_NPI_Number,prac_license_expiry_date,prac_date_of_birth,prac_gender,prac_bank_account_number,prac_contact_number,prac_email_address,prac_practice_address_line1,prac_practice_address_line2,prac_practice_city,prac_practice_state,prac_practice_pincode,prac_primary_specialty,prac_secondary_specialty,prac_taxonomy_code,prac_medical_school,prac_graduation_year,prac_primary_hospital_id,prac_is_solo_practice,prac_onboarding_date,prac_practitioner_status,prac_sanction_history_details,CLAIM_CNT_LT_1M,CLAIM_AMT_LT_1M,CASHLESS_CLAIM_CNT_LT_1M,REIMB_CLAIM_CNT_LT_1M,REJECT_CLAIM_CNT_LT_1M,REJECT_CLAIM_AMT_LT_1M,APPROVE_CLAIM_CNT_LT_1M,APPROVE_CLAIM_AMT_LT_1M,UNIQUE_PATIENTS_CNT_LT_1M,UNIQUE_HOSPITALS_CNT_LT_1M,UNIQUE_AGENTS_CNT_LT_1M,AVG_CONSULTING_FEE_LT_1M,AVG_MEDICINE_FEE_LT_1M,REJECT_REIMB_CLAIM_CNT_LT_1M,REJECT_CSHL_CLAIM_CNT_LT_1M,APPROVE_CASHLESS_CLAIM_CNT_LT_1M,APPROVE_REIMB_CLAIM_CNT_LT_1M,CLAIM_CNT_LT_3M,CLAIM_AMT_LT_3M,CASHLESS_CLAIM_CNT_LT_3M,REIMB_CLAIM_CNT_LT_3M,REJECT_CLAIM_CNT_LT_3M,REJECT_CLAIM_AMT_LT_3M,APPROVE_CLAIM_CNT_LT_3M,APPROVE_CLAIM_AMT_LT_3M,UNIQUE_PATIENTS_CNT_LT_3M,UNIQUE_HOSPITALS_CNT_LT_3M,UNIQUE_AGENTS_CNT_LT_3M,AVG_CONSULTING_FEE_LT_3M,AVG_MEDICINE_FEE_LT_3M,REJECT_REIMB_CLAIM_CNT_LT_3M,REJECT_CSHL_CLAIM_CNT_LT_3M,APPROVE_CASHLESS_CLAIM_CNT_LT_3M,APPROVE_REIMB_CLAIM_CNT_LT_3M,CLAIM_CNT_LT_6M,CLAIM_AMT_LT_6M,CASHLESS_CLAIM_CNT_LT_6M,REIMB_CLAIM_CNT_LT_6M,REJECT_CLAIM_CNT_LT_6M,REJECT_CLAIM_AMT_LT_6M,APPROVE_CLAIM_CNT_LT_6M,APPROVE_CLAIM_AMT_LT_6M,UNIQUE_PATIENTS_CNT_LT_6M,UNIQUE_HOSPITALS_CNT_LT_6M,UNIQUE_AGENTS_CNT_LT_6M,AVG_CONSULTING_FEE_LT_6M,AVG_MEDICINE_FEE_LT_6M,REJECT_REIMB_CLAIM_CNT_LT_6M,REJECT_CSHL_CLAIM_CNT_LT_6M,APPROVE_CASHLESS_CLAIM_CNT_LT_6M,APPROVE_REIMB_CLAIM_CNT_LT_6M,CLAIM_CNT_YR_1,CLAIM_AMT_YR_1,CASHLESS_CLAIM_CNT_YR_1,REIMB_CLAIM_CNT_YR_1,REJECT_CLAIM_CNT_YR_1,REJECT_CLAIM_AMT_YR_1,APPROVE_CLAIM_CNT_YR_1,APPROVE_CLAIM_AMT_YR_1,UNIQUE_PATIENTS_CNT_YR_1,UNIQUE_HOSPITALS_CNT_YR_1,UNIQUE_AGENTS_CNT_YR_1,AVG_CONSULTING_FEE_YR_1,AVG_MEDICINE_FEE_YR_1,REJECT_REIMB_CLAIM_CNT_YR_1,REJECT_CSHL_CLAIM_CNT_YR_1,APPROVE_CASHLESS_CLAIM_CNT_YR_1,APPROVE_REIMB_CLAIM_CNT_YR_1,CLAIM_CNT_YR_2,CLAIM_AMT_YR_2,CASHLESS_CLAIM_CNT_YR_2,REIMB_CLAIM_CNT_YR_2,REJECT_CLAIM_CNT_YR_2,REJECT_CLAIM_AMT_YR_2,APPROVE_CLAIM_CNT_YR_2,APPROVE_CLAIM_AMT_YR_2,UNIQUE_PATIENTS_CNT_YR_2,UNIQUE_HOSPITALS_CNT_YR_2,UNIQUE_AGENTS_CNT_YR_2,AVG_CONSULTING_FEE_YR_2,AVG_MEDICINE_FEE_YR_2,REJECT_REIMB_CLAIM_CNT_YR_2,REJECT_CSHL_CLAIM_CNT_YR_2,APPROVE_CASHLESS_CLAIM_CNT_YR_2,APPROVE_REIMB_CLAIM_CNT_YR_2,CLAIM_CNT_YR_3,CLAIM_AMT_YR_3,CASHLESS_CLAIM_CNT_YR_3,REIMB_CLAIM_CNT_YR_3,REJECT_CLAIM_CNT_YR_3,REJECT_CLAIM_AMT_YR_3,APPROVE_CLAIM_CNT_YR_3,APPROVE_CLAIM_AMT_YR_3,UNIQUE_PATIENTS_CNT_YR_3,UNIQUE_HOSPITALS_CNT_YR_3,UNIQUE_AGENTS_CNT_YR_3,AVG_CONSULTING_FEE_YR_3,AVG_MEDICINE_FEE_YR_3,REJECT_REIMB_CLAIM_CNT_YR_3,REJECT_CSHL_CLAIM_CNT_YR_3,APPROVE_CASHLESS_CLAIM_CNT_YR_3,APPROVE_REIMB_CLAIM_CNT_YR_3,AVG_CLAIM_AMT_LT_1M,AVG_APPR_CLAIM_AMT_LT_1M,AVG_CLAIM_AMT_LT_3M,AVG_APPR_CLAIM_AMT_LT_3M,AVG_CLAIM_AMT_LT_6M,AVG_APPR_CLAIM_AMT_LT_6M,AVG_CLAIM_AMT_YR_1,AVG_APPR_CLAIM_AMT_YR_1,AVG_CLAIM_AMT_YR_2,AVG_APPR_CLAIM_AMT_YR_2,AVG_CLAIM_AMT_YR_3,AVG_APPR_CLAIM_AMT_YR_3,MEMBER_BANKMATCH_FLG
PRAC-1062,Jhanvi Basu,MCI/WES/41769,2365665708,2029-11-21,1989-12-29,Female,172759598415,97902234109,jhanvi.doc46@clinic.com,27/261 Rau Ganj,Iyer Circle,Howrah,West Bengal,798494,Dermatology,Oncology,207N00000X,Armed Forces Medical College,2014,HOSP-0019,Y,2016-08-01,Active,0,2.0,624951.1900000001,1.0,1.0,0.0,0.0,2.0,377701.58,2.0,2.0,2.0,47167.369999999995,61241.675,0.0,0.0,1.0,1.0,5.0,3116033.8400000003,2.0,3.0,0.0,0.0,4.0,1602118.8499999999,5.0,4.0,5.0,91993.85,88303.886,0.0,0.0,2.0,2.0,9,6398841.96,5,4,0,0.0,7,4005512.96,9,8,9,147676.3311111111,145133.0688888889,0.0,0.0,4,3,12,12438305.280000001,6,6,0,0.0,9,8878500.53,12,11,12,232549.2975,195150.2825,0.0,0.0,5,4,53,31265076.76,46,7,2,920710.33,49,25692219.55,52,33,46,122821.94943396228,126658.04377358491,0.0,2.0,43,6,18,8021911.83,15,3,0,0.0,15,5422001.01,18,14,18,60184.53722222222,81401.36888888889,0.0,0.0,13,2,312475.59500000003,188850.79,623206.768,400529.71249999997,710982.44,572216.1371428572,1036525.4400000001,986500.0588888888,589907.1086792453,524331.0112244898,445661.7683333333,361466.734,0
PRAC-1063,Kiaan Arora,MCI/TAM/81652,556856283,2028-08-21,1979-08-25,Male,601627168455,97976461445,kiaan.doc67@clinic.com,90- Bassi Path,0,Coimbatore,Tamil Nadu,671787,Oncology,0,207R00000X,Kasturba Medical College,2004,HOSP-0018,Y,2009-04-20,Sanctioned,Laborum alias praesentium praesentium facere dolor et excepturi porro vitae exercitationem.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2857048.49,2.0,1.0,1.0,1147123.61,2.0,1331667.26,3.0,3.0,3.0,171252.59,162561.41666666666,0.0,1.0,1.0,1.0,8,5632282.78,6,2,1,1147123.61,7,3780772.64,8,8,7,109851.70875,139284.04625,0.0,1.0,5,2,10,6403983.28,7,3,1,1147123.61,9,4381055.39,10,10,9,102192.26000000001,120448.11800000002,0.0,1.0,6,3,51,29427790.18,44,7,1,64437.47,48,23700123.04,51,27,43,118626.59392156862,99081.80235294117,0.0,1.0,41,7,17,8523578.88,9,8,6,2674383.2,10,4886171.430000001,17,15,16,104901.24176470589,95409.25411764707,2.0,4.0,4,6,0.0,0.0,952349.4966666667,665833.63,704035.3475,540110.3771428572,640398.328,486783.9322222222,577015.4937254902,493752.5633333333,501386.9929411765,488617.14300000004,0
PRAC-1064,Nishith Swaminathan,MCI/KAR/49662,6790985375,2027-09-01,1974-05-31,Other,674062867434,97142981046,nishith.doc11@clinic.com,58/822 Chand Road,0,Mysore,Karnataka,579673,General Surgery,General Practice,208600000X,Armed Forces Medical College,1999,HOSP-0005,N,2025-04-27,Active,0,2.0,732725.47,2.0,0.0,0.0,0.0,2.0,2858401.75,2.0,2.0,2.0,99993.675,98264.77500000001,0.0,0.0,2.0,0.0,4.0,2072750.6099999999,2.0,2.0,1.0,624864.34,3.0,3393965.89,4.0,4.0,4.0,170174.205,94822.47750000001,1.0,0.0,2.0,1.0,7,3208033.45,4,3,1,624864.34,6,4433507.71,7,6,7,126914.95857142856,105420.51428571428,1.0,0.0,4,2,10,4778959.91,6,4,1,624864.34,9,5775291.300000001,10,8,10,115997.70300000001,117228.271,1.0,0.0,6,3,56,28747116.009999998,39,17,1,677966.95,45,20042031.28,56,33,48,119720.15732142857,101237.48839285714,0.0,1.0,32,13,28,15355522.52,23,5,0,0.0,27,11976089.73,27,22,25,136332.32535714286,138489.17750000002,0.0,0.0,22,5,366362.735,1429200.875,518187.65249999997,1131321.9633333334,458290.4928571429,738917.9516666667,477895.99100000004,641699.0333333334,513341.35732142854,445378.4728888889,548411.5185714286,443558.8788888889,0
PRAC-1065,Sana Bal,MCI/TAM/56351,3210072970,2028-06-09,1997-02-07,Female,276165386746,97167617793,sana.doc34@clinic.com,H.No. 96- Chaudry Circle,0,Coimbatore,Tamil Nadu,685738,Oncology,Dermatology,207R00000X,Armed Forces Medical College,2023,HOSP-0013,Y,2025-04-06,Active,0,1.0,315209.22,0.0,1.0,0.0,0.0,1.0,91182.47,1.0,1.0,1.0,64217.98,52436.31,0.0,0.0,0.0,1.0,3.0,2457407.99,2.0,1.0,0.0,0.0,2.0,965754.13,3.0,3.0,3.0,139919.09333333335,247832.49333333332,0.0,0.0,1.0,1.0,7,3235805.98,5,2,0,0.0,5,1565151.4000000001,7,7,7,87627.04714285715,141169.08714285714,0.0,0.0,4,1,18,17333725.22,14,4,1,376982.08,15,13196340.03,18,16,18,248880.91611111106,200604.46777777778,0.0,1.0,12,3,56,33675289.39,47,9,4,3327197.8,48,23829036.82,56,39,45,126812.59624999999,121543.3425,0.0,4.0,40,8,24,13266105.459999999,15,9,3,2632293.39,17,7474529.14,24,17,23,85978.01041666667,89028.72791666667,0.0,3.0,9,8,315209.22,91182.47,819135.9966666667,482877.065,462257.9971428571,313030.28,962984.7344444444,879756.002,601344.4533928571,496438.26708333334,552754.3941666667,439678.18470588233,0
PRAC-1066,Divyansh Bedi,MCI/DEL/44807,4270842618,2029-10-07,1990-04-24,Other,35612515314,97455525883,divyansh.doc86@clinic.com,88/323 Khosla Path,0,New Delhi,Delhi,110080,General Practice,Pediatrics,208D00000X,All India Institute of Medical Sciences,2015,HOSP-0018,Y,2022-03-06,Active,0,3.0,954206.8200000001,2.0,1.0,0.0,0.0,3.0,932131.84,3.0,3.0,3.0,53797.16333333333,61674.58666666667,0.0,0.0,2.0,1.0,5.0,2876528.85,4.0,1.0,1.0,1059122.34,4.0,1609218.3,5.0,5.0,5.0,133732.56,104872.18600000002,0.0,1.0,3.0,1.0,12,6882339.1,9,3,1,1059122.34,10,3928132.92,12,10,12,114107.59749999999,124892.65333333332,0.0,1.0,8,2,15,13484988.02,11,4,1,1059122.34,13,9444628.049999999,15,12,15,198235.622,182178.738,0.0,1.0,10,3,70,52504509.59,51,19,4,2000754.33,60,35329854.37,69,41,57,179614.26414285714,157495.88328571428,1.0,3.0,44,16,27,15338642.98,21,6,3,1336795.9500000002,21,10412789.62,27,21,27,112038.02444444445,127920.0362962963,1.0,2.0,17,4,318068.94,310710.61333333334,575305.77,402304.575,573528.2583333333,392813.292,898999.2013333333,726509.8499999999,750064.4227142858,588830.9061666667,568097.8881481482,495847.1247619047,0
PRAC-1067,Shayak Raja,MCI/DEL/57672,5936262066,2030-04-05,1962-06-27,Other,656946415781,99989751240,shayak.doc68@clinic.com,117- Tella Ganj,0,New Delhi,Delhi,110045,Dermatology,General Surgery,207N00000X,Armed Forces Medical College,1989,HOSP-0041,N,2006-08-08,Active,0,2.0,239086.86,0.0,2.0,0.0,0.0,2.0,479674.23,2.0,1.0,1.0,29773.905000000002,27801.805,0.0,0.0,0.0,2.0,5.0,4981622.100000001,2.0,3.0,0.0,0.0,4.0,689842.39,5.0,3.0,4.0,279621.286,110919.69399999999,0.0,0.0,2.0,2.0,11,7950083.750000001,5,6,0,0.0,9,2657796.19,11,9,10,155762.2481818182,113581.01636363636,0.0,0.0,5,4,14,10168983.23,7,7,1,1149425.99,11,3586993.6,14,12,13,164541.915,112184.57642857144,0.0,1.0,6,5,50,43250284.120000005,34,16,3,856063.65,42,33028062.36,50,31,45,183292.9538,158929.6052,0.0,3.0,27,15,32,25535401.740000002,21,11,2,2259922.23,29,19257810.02,31,22,28,155832.73,152038.138125,1.0,1.0,19,10,119543.43,239837.115,996324.4200000002,172460.5975,722734.8863636365,295310.6877777778,726355.9450000001,326090.32727272727,865005.6824,786382.4371428571,797981.3043750001,664062.4144827586,0
PRAC-1068,Priyansh Lal,MCI/MAH/62453,3850405144,2029-12-07,1989-01-04,Male,687306313292,98167754274,priyansh.doc41@clinic.com,06/238 Banerjee Circle,0,Pune,Maharashtra,413967,Neurology,General Surgery,2084N0400X,Kasturba Medical College,2017,HOSP-0005,Y,2025-03-31,Active,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,324012.74,1.0,1.0,0.0,0.0,2.0,248271.84,2.0,2.0,2.0,61846.27,27180.245,0.0,0.0,1.0,1.0,6,4045415.41,4,2,1,709061.73,4,2935010.88,6,6,6,123403.19166666667,83458.535,0.0,1.0,2,2,12,7814562.69,8,4,1,709061.73,10,5933929.16,12,12,11,121568.20583333333,85881.545,0.0,1.0,6,4,62,40179762.89,39,23,3,2900268.75,52,26193830.19,62,34,56,104822.76112903227,146291.27,0.0,3.0,30,22,18,14553999.44,12,6,1,228533.43,17,13274564.97,18,17,17,177930.6888888889,170233.185,0.0,1.0,11,6,0.0,0.0,162006.37,124135.92,674235.9016666667,733752.72,651213.5575,593392.916,648060.6917741935,503727.50365384616,808555.5244444445,780856.7629411765,0
PRAC-1069,Anay Yohannan,MCI/DEL/13101,7249720061,2027-02-19,1968-05-19,Other,208964777183,99615364748,anay.doc66@clinic.com,H.No. 427- Lad Marg,0,New Delhi,Delhi,110055,General Practice,Dermatology,208D00000X,Kasturba Medical College,1996,HOSP-0019,N,2003-12-27,Active,0,1.0,257528.88,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,81024.25,10045.7,0.0,0.0,0.0,1.0,1.0,257528.88,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,81024.25,10045.7,0.0,0.0,0.0,1.0,7,5035307.29,4,3,0,0.0,7,4288595.16,7,6,7,104238.04142857144,156137.67857142858,0.0,0.0,4,3,10,6677534.36,7,3,0,0.0,10,5724352.81,10,9,10,99314.629,141206.63700000002,0.0,0.0,7,3,43,32433636.32,35,8,3,1204851.92,38,25118917.46,43,28,40,157244.0434883721,134967.11860465116,0.0,3.0,30,8,32,22881933.080000002,25,7,3,1581357.0899999999,25,14765464.19,32,22,28,105992.81,158231.2171875,2.0,1.0,20,5,257528.88,0.0,257528.88,0.0,719329.6128571428,612656.4514285715,667753.436,572435.281,754270.6120930233,661024.1436842106,715060.4087500001,590618.5676,0
PRAC-1070,Yuvraj  Singh,MCI/TAM/48731,4863498221,2028-04-01,1972-09-06,Male,556633985268,97082946397,yuvraj.doc10@clinic.com,78- Srinivas Chowk,0,Madurai,Tamil Nadu,663295,Cardiology,Pediatrics,207R00000X,All India Institute of Medical Sciences,2001,HOSP-0035,N,2014-12-26,Under Review,0,1.0,123001.25,0.0,1.0,1.0,123001.25,0.0,0.0,1.0,1.0,1.0,15446.08,32048.73,1.0,0.0,0.0,0.0,5.0,2386079.8600000003,2.0,3.0,1.0,123001.25,4.0,2047681.6600000001,5.0,5.0,5.0,103615.01200000002,72170.264,1.0,0.0,2.0,2.0,7,3757688.68,2,5,1,123001.25,6,3123221.74,7,7,7,96291.74571428572,117730.33428571429,1.0,0.0,2,4,11,5894318.44,4,7,1,123001.25,9,4325477.34,11,11,10,101883.4109090909,97664.91454545455,1.0,0.0,3,6,64,62323287.72,51,13,8,5586242.199999999,48,40297550.75,64,36,53,210535.06265625,199866.5653125,4.0,4.0,39,9,29,22736959.009999998,19,10,1,811205.25,25,17571252.05,29,24,25,131798.5731034483,114198.1748275862,1.0,0.0,16,9,123001.25,0.0,477215.97200000007,511920.41500000004,536812.6685714286,520536.9566666667,535847.130909091,480608.5933333333,973801.370625,839532.3072916666,784033.0693103448,702850.082,0
PRAC-1071,Dharmajan Dhawan,MCI/MAH/21950,2007123820,2027-10-01,1989-11-19,Other,370645045190,98377069232,dharmajan.doc14@clinic.com,H.No. 937 Jha Marg,0,Pune,Maharashtra,464796,Neurology,General Practice,2084N0400X,Kasturba Medical College,2014,HOSP-0025,N,2023-10-04,Active,0,1.0,339283.2,1.0,0.0,0.0,0.0,1.0,191498.03,1.0,1.0,1.0,5557.09,160117.38,0.0,0.0,1.0,0.0,2.0,735741.47,2.0,0.0,0.0,0.0,2.0,471255.07999999996,2.0,2.0,2.0,53353.369999999995,123323.595,0.0,0.0,2.0,0.0,10,7099535.33,8,2,1,121425.08,9,6298020.46,10,9,10,179770.35,118508.33700000001,0.0,1.0,7,2,15,8728406.72,13,2,1,121425.08,14,7607718.84,15,14,15,142962.49599999998,106711.586,0.0,1.0,12,2,59,45146468.45,46,13,6,5469047.57,49,30356433.990000002,59,28,51,164497.46711864407,126871.52118644067,0.0,6.0,38,11,26,19936542.0,18,8,0,0.0,23,13070048.52,26,21,25,166758.80230769233,146627.98346153845,0.0,0.0,16,7,339283.2,191498.03,367870.735,235627.53999999998,709953.533,699780.0511111111,581893.7813333333,543408.4885714286,765194.3805084747,619519.0610204082,766790.0769230769,568262.9791304348,0
PRAC-1072,Samiha Andra,MCI/DEL/90881,9272414240,2027-11-08,1989-03-17,Male,375305682821,98767690542,samiha.doc14@clinic.com,H.No. 898 Tandon Circle,Aggarwal Path,New Delhi,Delhi,110011,General Surgery,0,208600000X,Kasturba Medical College,2014,HOSP-0049,Y,2025-03-31,Active,0,2.0,678405.73,1.0,1.0,0.0,0.0,2.0,1487163.1600000001,2.0,1.0,1.0,68518.48,17547.004999999997,0.0,0.0,1.0,1.0,3.0,1495218.04,2.0,1.0,0.0,0.0,3.0,2076016.78,3.0,2.0,2.0,119025.48666666668,54215.64666666667,0.0,0.0,2.0,1.0,8,4811054.359999999,6,2,2,2687625.98,6,2591532.1,8,7,7,121291.90625,120437.82625,0.0,2.0,4,2,9,4827995.53,7,2,2,2687625.98,7,2605753.4400000004,9,8,8,108343.25777777779,107462.01333333334,0.0,2.0,5,2,70,37527243.65,54,16,1,446836.27,60,26136340.330000002,70,39,60,97792.37542857144,109241.38728571429,0.0,1.0,46,14,32,20330988.01,20,12,4,5758776.0,24,10595805.8,32,28,31,154339.01625,89890.499375,2.0,2.0,15,9,339202.865,743581.5800000001,498406.01333333337,692005.5933333334,601381.7949999999,431922.01666666666,536443.9477777778,372250.49142857146,536103.4807142857,435605.6721666667,635343.3753125,441491.9083333334,0
PRAC-1073,Shanaya Bakshi,MCI/TAM/51764,9309099913,2026-07-28,1970-05-17,Other,871308113557,99736970476,shanaya.doc81@clinic.com,00- Wason Path,0,Madurai,Tamil Nadu,684626,Pediatrics,Oncology,208000000X,JIPMER,1996,HOSP-0015,N,2022-12-21,Active,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,845050.38,2.0,1.0,0.0,0.0,3.0,658500.94,3.0,3.0,3.0,38246.50666666666,79519.49333333333,0.0,0.0,2.0,1.0,12,6204896.69,9,3,1,366407.48,10,4901673.72,12,11,12,115991.17333333334,80145.55,0.0,1.0,7,3,13,7172322.6,9,4,1,366407.48,11,5680457.35,13,11,13,126473.3423076923,90927.19538461539,0.0,1.0,7,4,65,38474104.93,50,15,6,3898631.5300000003,53,27143935.02,65,33,51,130929.59892307692,103646.20584615384,2.0,4.0,42,11,33,24902261.81,27,6,3,3451206.6,29,17321247.79,33,25,31,147001.1415151515,150220.18545454546,1.0,2.0,24,5,0.0,0.0,281683.46,219500.31333333332,517074.7241666667,490167.372,551717.1230769231,516405.2136363636,591909.3066153846,512149.71735849057,754613.9942424241,597284.4065517241,0
PRAC-1074,Tiya Goel,MCI/MAH/54719,2203981819,2027-04-15,1973-11-05,Male,951998889425,99283735572,tiya.doc84@clinic.com,12/66 Ray Marg,Bhandari Circle,Nagpur,Maharashtra,479970,Orthopedic Surgery,Pediatrics,207X00000X,Maulana Azad Medical College,2002,HOSP-0044,Y,2013-09-10,Active,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,7901255.65,7,5,0,0.0,12,6438227.94,12,11,12,138340.30583333332,110143.53666666667,0.0,0.0,7,5,17,11344615.12,12,5,0,0.0,16,8359889.88,17,16,17,149426.99176470586,139420.59529411767,0.0,0.0,11,5,56,42186789.28,48,8,4,2670362.25,49,31426578.28,56,35,50,160463.54642857143,156154.71607142856,1.0,3.0,43,6,32,22759415.07,25,7,0,0.0,28,13780341.37,32,23,29,120260.5484375,150894.055625,0.0,0.0,21,7,0.0,0.0,0.0,0.0,658437.9708333333,536518.995,667330.3011764706,522493.1175,753335.5228571428,641358.7404081633,711231.7209375,492155.0489285714,0
PRAC-1075,Raghav Gill,MCI/KAR/28662,4849146697,2027-02-08,1990-10-22,Female,291044357210,97037319701,raghav.doc63@clinic.com,69/149- Khurana Circle,Rege Nagar,Mysore,Karnataka,572254,Pediatrics,General Surgery,208000000X,Armed Forces Medical College,2020,HOSP-0023,Y,2022-03-08,Sanctioned,Officiis esse tempore provident tempore natus ducimus delectus alias.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,636865.95,1.0,0.0,0.0,0.0,1.0,582630.37,1.0,1.0,1.0,102745.6,227547.08,0.0,0.0,1.0,0.0,9,5695619.62,8,1,0,0.0,8,4477859.58,9,6,9,74584.71666666667,148317.72555555555,0.0,0.0,7,1,13,6569341.4,12,1,0,0.0,12,5203924.7299999995,13,10,13,58540.55,113318.04384615386,0.0,0.0,11,1,45,27332461.24,38,7,5,3331654.08,39,19668784.419999998,45,29,42,116528.862,137615.88088888887,0.0,5.0,32,7,30,27095709.71,20,10,4,9932515.8,25,14099607.95,30,21,29,182465.57033333334,117666.49766666668,1.0,3.0,17,8,0.0,0.0,636865.95,582630.37,632846.6244444444,559732.4475,505333.95384615386,433660.3941666666,607388.0275555556,504327.8056410256,903190.3236666668,563984.318,0
PRAC-1076,Mahika Sethi,MCI/WES/36708,837242913,2030-02-02,1979-05-21,Other,865583084923,99501530937,mahika.doc34@clinic.com,51/89- Bora Street,0,Howrah,West Bengal,748680,General Surgery,Oncology,208600000X,Armed Forces Medical College,2004,HOSP-0050,Y,2023-07-28,Active,0,1.0,395715.03,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,102362.73,67099.94,0.0,0.0,0.0,1.0,3.0,1301439.68,2.0,1.0,0.0,0.0,3.0,809374.97,3.0,3.0,3.0,95972.72666666667,68978.19,0.0,0.0,2.0,1.0,10,5203039.0600000005,8,2,0,0.0,10,4167116.5700000003,10,9,10,115208.854,122888.146,0.0,0.0,8,2,13,10907556.9,10,3,0,0.0,11,7732788.08,13,12,13,189453.98769230768,204756.61000000002,0.0,0.0,8,3,58,33575816.62,44,14,2,347459.99,46,24428244.42,58,32,51,117659.42672413793,102951.70844827587,0.0,2.0,36,10,34,23435274.85,21,13,2,740917.23,30,17639169.03,34,24,32,188956.6988235294,121720.28029411763,1.0,1.0,20,10,395715.03,0.0,433813.2266666666,269791.6566666667,520303.9060000001,416711.657,839042.8384615385,702980.7345454545,578893.3899999999,531048.7917391305,689272.7897058824,587972.3010000001,0
PRAC-1077,Dhanush Bhat,MCI/DEL/13121,6677736632,2027-03-29,1988-03-02,Female,742121871200,99762018350,dhanush.doc98@clinic.com,08/203 Chakrabarti Street,0,New Delhi,Delhi,110026,Oncology,Cardiology,207R00000X,JIPMER,2015,HOSP-0013,N,2018-11-06,Active,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1679837.58,0.0,1.0,0.0,0.0,1.0,1629281.65,1.0,1.0,1.0,224290.59,419921.5,0.0,0.0,0.0,1.0,5,5046460.78,2,3,0,0.0,5,4613586.43,5,5,5,184086.874,197967.968,0.0,0.0,2,3,13,10606920.14,8,5,3,1940153.78,9,6520947.68,13,12,13,144994.3476923077,157644.67538461537,0.0,3.0,4,5,54,34434120.769999996,42,12,3,1184202.17,48,28413167.69,54,33,50,100694.76148148149,141465.85037037038,1.0,2.0,38,10,42,32078803.09,30,12,4,1397434.8199999998,33,20148720.45,42,25,40,175394.58357142858,192948.9,1.0,3.0,26,7,0.0,0.0,1679837.58,1629281.65,1009292.1560000001,922717.286,815916.9338461539,724549.7422222222,637668.9031481481,591940.9935416667,763781.025952381,610567.2863636364,0
PRAC-1078,Dhanuk Yogi,MCI/KAR/48708,3973566754,2027-01-17,1994-09-06,Female,418059971203,97480177015,dhanuk.doc83@clinic.com,605- Deep Street,Vig,Mysore,Karnataka,587902,General Surgery,Pediatrics,208600000X,All India Institute of Medical Sciences,2018,HOSP-0050,N,2023-11-01,Active,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1854961.3900000001,2,2,1,409871.59,3,1306564.33,4,4,4,127127.92749999999,114894.155,0.0,1.0,1,2,9,4650313.81,7,2,1,409871.59,8,3906268.6,9,7,9,88497.28888888888,78438.15555555555,0.0,1.0,6,2,57,30103395.2,42,15,7,4920823.390000001,47,19457363.03,57,35,46,96278.81263157896,107775.27894736842,2.0,5.0,34,13,27,13642528.620000001,23,4,0,0.0,25,11046993.59,27,19,25,129041.99185185187,131921.2722222222,0.0,0.0,23,2,0.0,0.0,0.0,0.0,463740.34750000003,435521.44333333336,516701.5344444444,488283.575,528129.7403508772,413986.4474468085,505278.8377777778,441879.7436,0
